date,num_compte,nom_compte,type,montant_debit,montant_credit
2024-04-23,COMPTE_6190,Formation du personnel,dépense,19475.46,0.0
2024-04-24,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9343.71
2024-04-25,COMPTE_6185,Maintenance équipements,dépense,28091.56,0.0
2024-05-01,COMPTE_6178,Fournitures de bureau,dépense,8875.53,0.0
2024-05-03,COMPTE_6174,Téléphone et internet,dépense,11281.14,0.0
2024-05-04,COMPTE_6165,Electricité et eau,dépense,35983.51,0.0
2024-05-06,COMPTE_6210,Charges sociales CNSS,dépense,110623.56,0.0
2024-05-10,COMPTE_6011,Achats matières premières,dépense,102141.56,0.0
2024-05-11,COMPTE_7111,Chiffre d affaires,produit,0.0,1025525.7
2024-05-13,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9904.73
2024-05-15,COMPTE_7120,Subventions reçues,produit,0.0,34264.35
2024-05-16,COMPTE_6161,Assurances,dépense,15349.97,0.0
2024-05-21,COMPTE_6185,Maintenance équipements,dépense,32723.7,0.0
2024-05-23,COMPTE_6171,Transport et livraisons,dépense,23785.63,0.0
2024-05-24,COMPTE_6200,Salaires,dépense,387464.29,0.0
2024-05-26,COMPTE_6141,Loyers,dépense,57735.52,0.0
2024-05-26,COMPTE_6176,Honoraires consultants,dépense,44300.29,0.0
2024-05-26,COMPTE_6190,Formation du personnel,dépense,16640.59,0.0
2024-06-06,COMPTE_6011,Achats matières premières,dépense,113070.7,0.0
2024-06-07,COMPTE_6165,Electricité et eau,dépense,37078.46,0.0
2024-06-09,COMPTE_6176,Honoraires consultants,dépense,40979.66,0.0
2024-06-11,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11674.94
2024-06-12,COMPTE_6200,Salaires,dépense,414262.34,0.0
2024-06-14,COMPTE_6141,Loyers,dépense,60046.23,0.0
2024-06-14,COMPTE_6171,Transport et livraisons,dépense,22698.55,0.0
2024-06-15,COMPTE_6210,Charges sociales CNSS,dépense,108006.6,0.0
2024-06-17,COMPTE_7120,Subventions reçues,produit,0.0,35492.4
2024-06-19,COMPTE_6185,Maintenance équipements,dépense,30670.26,0.0
2024-06-22,COMPTE_7111,Chiffre d affaires,produit,0.0,849084.29
2024-06-23,COMPTE_6174,Téléphone et internet,dépense,10520.45,0.0
2024-06-24,COMPTE_6161,Assurances,dépense,15503.64,0.0
2024-06-26,COMPTE_6178,Fournitures de bureau,dépense,8539.4,0.0
2024-06-28,COMPTE_6190,Formation du personnel,dépense,15783.95,0.0
2024-07-04,COMPTE_6185,Maintenance équipements,dépense,22748.08,0.0
2024-07-04,COMPTE_6178,Fournitures de bureau,dépense,6192.48,0.0
2024-07-04,COMPTE_6141,Loyers,dépense,48862.36,0.0
2024-07-05,COMPTE_6210,Charges sociales CNSS,dépense,97408.66,0.0
2024-07-06,COMPTE_6165,Electricité et eau,dépense,31018.84,0.0
2024-07-13,COMPTE_6200,Salaires,dépense,320410.01,0.0
2024-07-14,COMPTE_7111,Chiffre d affaires,produit,0.0,860384.79
2024-07-20,COMPTE_6174,Téléphone et internet,dépense,10397.08,0.0
2024-07-20,COMPTE_6011,Achats matières premières,dépense,98144.43,0.0
2024-07-21,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9076.65
2024-07-21,COMPTE_7120,Subventions reçues,produit,0.0,25405.62
2024-07-22,COMPTE_6176,Honoraires consultants,dépense,40332.27,0.0
2024-07-23,COMPTE_6171,Transport et livraisons,dépense,22096.88,0.0
2024-07-23,COMPTE_6190,Formation du personnel,dépense,14214.38,0.0
2024-07-28,COMPTE_6161,Assurances,dépense,13385.14,0.0
2024-08-01,COMPTE_7111,Chiffre d affaires,produit,0.0,692842.54
2024-08-01,COMPTE_6174,Téléphone et internet,dépense,8596.42,0.0
2024-08-06,COMPTE_6161,Assurances,dépense,12363.79,0.0
2024-08-06,COMPTE_6011,Achats matières premières,dépense,101357.75,0.0
2024-08-06,COMPTE_6210,Charges sociales CNSS,dépense,92400.89,0.0
2024-08-07,COMPTE_6176,Honoraires consultants,dépense,36789.34,0.0
2024-08-08,COMPTE_7120,Subventions reçues,produit,0.0,28743.38
2024-08-09,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,7921.07
2024-08-15,COMPTE_6165,Electricité et eau,dépense,27923.25,0.0
2024-08-16,COMPTE_6185,Maintenance équipements,dépense,23269.9,0.0
2024-08-16,COMPTE_6190,Formation du personnel,dépense,14380.99,0.0
2024-08-16,COMPTE_6141,Loyers,dépense,48302.83,0.0
2024-08-18,COMPTE_6178,Fournitures de bureau,dépense,7166.33,0.0
2024-08-27,COMPTE_6200,Salaires,dépense,329366.95,0.0
2024-08-28,COMPTE_6171,Transport et livraisons,dépense,19688.92,0.0
2024-09-02,COMPTE_7120,Subventions reçues,produit,0.0,38546.15
2024-09-04,COMPTE_6200,Salaires,dépense,508687.6,0.0
2024-09-07,COMPTE_6190,Formation du personnel,dépense,19062.68,0.0
2024-09-10,COMPTE_6011,Achats matières premières,dépense,108085.14,0.0
2024-09-10,COMPTE_7111,Chiffre d affaires,produit,0.0,1117882.09
2024-09-12,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10920.79
2024-09-12,COMPTE_6176,Honoraires consultants,dépense,49137.32,0.0
2024-09-15,COMPTE_6141,Loyers,dépense,56161.86,0.0
2024-09-18,COMPTE_6165,Electricité et eau,dépense,41903.94,0.0
2024-09-19,COMPTE_6171,Transport et livraisons,dépense,25028.88,0.0
2024-09-21,COMPTE_6210,Charges sociales CNSS,dépense,132087.04,0.0
2024-09-24,COMPTE_6185,Maintenance équipements,dépense,26298.84,0.0
2024-09-25,COMPTE_6174,Téléphone et internet,dépense,10417.49,0.0
2024-09-25,COMPTE_6161,Assurances,dépense,17666.22,0.0
2024-09-25,COMPTE_6178,Fournitures de bureau,dépense,8701.59,0.0
2024-10-03,COMPTE_6011,Achats matières premières,dépense,136830.8,0.0
2024-10-04,COMPTE_6141,Loyers,dépense,64145.65,0.0
2024-10-06,COMPTE_6210,Charges sociales CNSS,dépense,132983.02,0.0
2024-10-06,COMPTE_6176,Honoraires consultants,dépense,52844.22,0.0
2024-10-07,COMPTE_6185,Maintenance équipements,dépense,29132.48,0.0
2024-10-08,COMPTE_6161,Assurances,dépense,19650.81,0.0
2024-10-09,COMPTE_6200,Salaires,dépense,443844.87,0.0
2024-10-12,COMPTE_6171,Transport et livraisons,dépense,26825.39,0.0
2024-10-19,COMPTE_7120,Subventions reçues,produit,0.0,34041.79
2024-10-19,COMPTE_6190,Formation du personnel,dépense,22190.7,0.0
2024-10-20,COMPTE_6174,Téléphone et internet,dépense,13678.82,0.0
2024-10-23,COMPTE_7111,Chiffre d affaires,produit,0.0,1031387.64
2024-10-24,COMPTE_6165,Electricité et eau,dépense,37117.44,0.0
2024-10-26,COMPTE_6178,Fournitures de bureau,dépense,9316.09,0.0
2024-10-28,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10805.24
2024-11-02,COMPTE_6165,Electricité et eau,dépense,40297.35,0.0
2024-11-03,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,13175.94
2024-11-05,COMPTE_6141,Loyers,dépense,72818.51,0.0
2024-11-08,COMPTE_6176,Honoraires consultants,dépense,57426.71,0.0
2024-11-11,COMPTE_6178,Fournitures de bureau,dépense,8193.31,0.0
2024-11-13,COMPTE_6190,Formation du personnel,dépense,22830.83,0.0
2024-11-15,COMPTE_7111,Chiffre d affaires,produit,0.0,1080267.83
2024-11-19,COMPTE_6200,Salaires,dépense,471591.91,0.0
2024-11-21,COMPTE_6210,Charges sociales CNSS,dépense,136803.94,0.0
2024-11-22,COMPTE_6011,Achats matières premières,dépense,126207.43,0.0
2024-11-23,COMPTE_6174,Téléphone et internet,dépense,13154.12,0.0
2024-11-25,COMPTE_6185,Maintenance équipements,dépense,35729.94,0.0
2024-11-26,COMPTE_7120,Subventions reçues,produit,0.0,32253.32
2024-11-26,COMPTE_6161,Assurances,dépense,21045.61,0.0
2024-11-28,COMPTE_6171,Transport et livraisons,dépense,30542.89,0.0
2024-12-01,COMPTE_6165,Electricité et eau,dépense,42053.98,0.0
2024-12-07,COMPTE_6190,Formation du personnel,dépense,22405.02,0.0
2024-12-09,COMPTE_6210,Charges sociales CNSS,dépense,128789.39,0.0
2024-12-10,COMPTE_7111,Chiffre d affaires,produit,0.0,1124869.14
2024-12-12,COMPTE_6178,Fournitures de bureau,dépense,10304.41,0.0
2024-12-12,COMPTE_6141,Loyers,dépense,66537.58,0.0
2024-12-16,COMPTE_6161,Assurances,dépense,19530.89,0.0
2024-12-19,COMPTE_7120,Subventions reçues,produit,0.0,37672.53
2024-12-24,COMPTE_6174,Téléphone et internet,dépense,14404.02,0.0
2024-12-24,COMPTE_6011,Achats matières premières,dépense,130715.95,0.0
2024-12-27,COMPTE_6200,Salaires,dépense,578065.5,0.0
2024-12-28,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11267.67
2025-01-01,COMPTE_6176,Honoraires consultants,dépense,53775.8,0.0
2025-01-04,COMPTE_6161,Assurances,dépense,16901.42,0.0
2025-01-04,COMPTE_6171,Transport et livraisons,dépense,27810.64,0.0
2025-01-09,COMPTE_6210,Charges sociales CNSS,dépense,157266.1,0.0
2025-01-11,COMPTE_6011,Achats matières premières,dépense,132355.25,0.0
2025-01-12,COMPTE_7111,Chiffre d affaires,produit,0.0,1029896.34
2025-01-12,COMPTE_7120,Subventions reçues,produit,0.0,36172.07
2025-01-21,COMPTE_6190,Formation du personnel,dépense,24585.31,0.0
2025-01-21,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,13129.5
2025-01-23,COMPTE_6185,Maintenance équipements,dépense,31335.21,0.0
2025-01-25,COMPTE_6141,Loyers,dépense,78702.18,0.0
2025-01-27,COMPTE_6165,Electricité et eau,dépense,45449.7,0.0
2025-01-28,COMPTE_6200,Salaires,dépense,470731.29,0.0
2025-02-01,COMPTE_6171,Transport et livraisons,dépense,24677.16,0.0
2025-02-03,COMPTE_6174,Téléphone et internet,dépense,10037.84,0.0
2025-02-03,COMPTE_6165,Electricité et eau,dépense,35407.96,0.0
2025-02-04,COMPTE_6190,Formation du personnel,dépense,17239.17,0.0
2025-02-08,COMPTE_6176,Honoraires consultants,dépense,40237.21,0.0
2025-02-08,COMPTE_6161,Assurances,dépense,17116.29,0.0
2025-02-11,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9103.21
2025-02-13,COMPTE_6011,Achats matières premières,dépense,98800.39,0.0
2025-02-13,COMPTE_7111,Chiffre d affaires,produit,0.0,844239.79
2025-02-14,COMPTE_6200,Salaires,dépense,473986.83,0.0
2025-02-15,COMPTE_6178,Fournitures de bureau,dépense,8057.13,0.0
2025-02-16,COMPTE_6210,Charges sociales CNSS,dépense,121681.37,0.0
2025-02-23,COMPTE_6185,Maintenance équipements,dépense,24239.59,0.0
2025-02-24,COMPTE_6141,Loyers,dépense,60330.79,0.0
2025-02-26,COMPTE_7120,Subventions reçues,produit,0.0,28320.62
2025-03-04,COMPTE_7111,Chiffre d affaires,produit,0.0,955336.22
2025-03-04,COMPTE_6210,Charges sociales CNSS,dépense,116311.22,0.0
2025-03-05,COMPTE_6185,Maintenance équipements,dépense,32623.13,0.0
2025-03-07,COMPTE_6178,Fournitures de bureau,dépense,8458.34,0.0
2025-03-10,COMPTE_6011,Achats matières premières,dépense,116557.39,0.0
2025-03-13,COMPTE_7120,Subventions reçues,produit,0.0,36659.34
2025-03-14,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10915.18
2025-03-15,COMPTE_6176,Honoraires consultants,dépense,52229.4,0.0
2025-03-17,COMPTE_6171,Transport et livraisons,dépense,22949.97,0.0
2025-03-20,COMPTE_6174,Téléphone et internet,dépense,12368.47,0.0
2025-03-20,COMPTE_6190,Formation du personnel,dépense,22510.36,0.0
2025-03-22,COMPTE_6165,Electricité et eau,dépense,35583.52,0.0
2025-03-25,COMPTE_6141,Loyers,dépense,57264.58,0.0
2025-03-28,COMPTE_6161,Assurances,dépense,19528.09,0.0
2025-03-28,COMPTE_6200,Salaires,dépense,482535.98,0.0
2025-04-01,COMPTE_6174,Téléphone et internet,dépense,13090.36,0.0
2025-04-02,COMPTE_6200,Salaires,dépense,408505.97,0.0
2025-04-05,COMPTE_6011,Achats matières premières,dépense,109166.99,0.0
2025-04-07,COMPTE_6178,Fournitures de bureau,dépense,9382.69,0.0
2025-04-08,COMPTE_7120,Subventions reçues,produit,0.0,32836.03
2025-04-13,COMPTE_6190,Formation du personnel,dépense,17261.55,0.0
2025-04-16,COMPTE_7111,Chiffre d affaires,produit,0.0,1159129.48
2025-04-17,COMPTE_6185,Maintenance équipements,dépense,30079.32,0.0
2025-04-18,COMPTE_6161,Assurances,dépense,14879.67,0.0
2025-04-20,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10878.64
2025-04-21,COMPTE_6141,Loyers,dépense,56569.36,0.0
2025-04-22,COMPTE_6176,Honoraires consultants,dépense,52567.9,0.0
2025-04-24,COMPTE_6165,Electricité et eau,dépense,39233.81,0.0
2025-04-25,COMPTE_6171,Transport et livraisons,dépense,25270.16,0.0
2025-04-26,COMPTE_6210,Charges sociales CNSS,dépense,131345.4,0.0
2025-05-01,COMPTE_6011,Achats matières premières,dépense,102737.15,0.0
2025-05-02,COMPTE_6190,Formation du personnel,dépense,17764.65,0.0
2025-05-09,COMPTE_6185,Maintenance équipements,dépense,26558.94,0.0
2025-05-11,COMPTE_6141,Loyers,dépense,71541.95,0.0
2025-05-13,COMPTE_6200,Salaires,dépense,503655.25,0.0
2025-05-14,COMPTE_6165,Electricité et eau,dépense,42791.48,0.0
2025-05-16,COMPTE_6174,Téléphone et internet,dépense,10633.67,0.0
2025-05-19,COMPTE_6178,Fournitures de bureau,dépense,7498.88,0.0
2025-05-21,COMPTE_6210,Charges sociales CNSS,dépense,123705.65,0.0
2025-05-21,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,10772.25
2025-05-22,COMPTE_6171,Transport et livraisons,dépense,23961.42,0.0
2025-05-23,COMPTE_7120,Subventions reçues,produit,0.0,33800.15
2025-05-25,COMPTE_7111,Chiffre d affaires,produit,0.0,1106765.79
2025-05-25,COMPTE_6176,Honoraires consultants,dépense,55171.38,0.0
2025-05-28,COMPTE_6161,Assurances,dépense,15425.57,0.0
2025-06-03,COMPTE_6141,Loyers,dépense,53178.52,0.0
2025-06-03,COMPTE_6178,Fournitures de bureau,dépense,8623.3,0.0
2025-06-08,COMPTE_6200,Salaires,dépense,389044.2,0.0
2025-06-10,COMPTE_7120,Subventions reçues,produit,0.0,34056.79
2025-06-11,COMPTE_6171,Transport et livraisons,dépense,21290.62,0.0
2025-06-14,COMPTE_6210,Charges sociales CNSS,dépense,102834.12,0.0
2025-06-14,COMPTE_6185,Maintenance équipements,dépense,27369.6,0.0
2025-06-17,COMPTE_6161,Assurances,dépense,15549.61,0.0
2025-06-20,COMPTE_7111,Chiffre d affaires,produit,0.0,875417.14
2025-06-20,COMPTE_6011,Achats matières premières,dépense,113362.03,0.0
2025-06-21,COMPTE_6174,Téléphone et internet,dépense,10845.63,0.0
2025-06-21,COMPTE_6176,Honoraires consultants,dépense,49818.08,0.0
2025-06-22,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11079.42
2025-06-26,COMPTE_6165,Electricité et eau,dépense,41601.99,0.0
2025-06-28,COMPTE_6190,Formation du personnel,dépense,19742.92,0.0
2025-07-01,COMPTE_6190,Formation du personnel,dépense,17501.85,0.0
2025-07-03,COMPTE_6210,Charges sociales CNSS,dépense,95846.14,0.0
2025-07-04,COMPTE_6185,Maintenance équipements,dépense,23667.77,0.0
2025-07-04,COMPTE_6011,Achats matières premières,dépense,105354.12,0.0
2025-07-05,COMPTE_6141,Loyers,dépense,44414.65,0.0
2025-07-05,COMPTE_6176,Honoraires consultants,dépense,36417.6,0.0
2025-07-06,COMPTE_6161,Assurances,dépense,15323.5,0.0
2025-07-09,COMPTE_6174,Téléphone et internet,dépense,10776.69,0.0
2025-07-12,COMPTE_6165,Electricité et eau,dépense,32333.17,0.0
2025-07-12,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,9123.7
2025-07-14,COMPTE_6200,Salaires,dépense,351610.18,0.0
2025-07-16,COMPTE_7120,Subventions reçues,produit,0.0,30005.71
2025-07-19,COMPTE_7111,Chiffre d affaires,produit,0.0,805343.2
2025-07-26,COMPTE_6171,Transport et livraisons,dépense,20951.61,0.0
2025-07-28,COMPTE_6178,Fournitures de bureau,dépense,7704.26,0.0
2025-08-04,COMPTE_6171,Transport et livraisons,dépense,20606.99,0.0
2025-08-05,COMPTE_6190,Formation du personnel,dépense,14697.26,0.0
2025-08-08,COMPTE_7120,Subventions reçues,produit,0.0,28470.54
2025-08-08,COMPTE_6178,Fournitures de bureau,dépense,7480.05,0.0
2025-08-12,COMPTE_6185,Maintenance équipements,dépense,20675.78,0.0
2025-08-12,COMPTE_6141,Loyers,dépense,49942.42,0.0
2025-08-14,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,8238.69
2025-08-17,COMPTE_6174,Téléphone et internet,dépense,8494.49,0.0
2025-08-19,COMPTE_6165,Electricité et eau,dépense,26834.87,0.0
2025-08-24,COMPTE_7111,Chiffre d affaires,produit,0.0,917334.39
2025-08-25,COMPTE_6161,Assurances,dépense,12201.82,0.0
2025-08-26,COMPTE_6210,Charges sociales CNSS,dépense,83334.5,0.0
2025-08-28,COMPTE_6011,Achats matières premières,dépense,80146.1,0.0
2025-08-28,COMPTE_6200,Salaires,dépense,314628.11,0.0
2025-08-28,COMPTE_6176,Honoraires consultants,dépense,32397.34,0.0
2025-09-01,COMPTE_6200,Salaires,dépense,464238.19,0.0
2025-09-02,COMPTE_6165,Electricité et eau,dépense,40008.48,0.0
2025-09-02,COMPTE_6174,Téléphone et internet,dépense,12195.44,0.0
2025-09-03,COMPTE_6141,Loyers,dépense,59850.31,0.0
2025-09-03,COMPTE_6176,Honoraires consultants,dépense,56788.47,0.0
2025-09-03,COMPTE_6190,Formation du personnel,dépense,18856.64,0.0
2025-09-04,COMPTE_6161,Assurances,dépense,18233.08,0.0
2025-09-08,COMPTE_7120,Subventions reçues,produit,0.0,38265.86
2025-09-10,COMPTE_7111,Chiffre d affaires,produit,0.0,1091501.11
2025-09-10,COMPTE_6210,Charges sociales CNSS,dépense,122094.21,0.0
2025-09-11,COMPTE_6011,Achats matières premières,dépense,136522.94,0.0
2025-09-19,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11300.37
2025-09-26,COMPTE_6171,Transport et livraisons,dépense,23231.36,0.0
2025-09-28,COMPTE_6178,Fournitures de bureau,dépense,9854.92,0.0
2025-09-28,COMPTE_6185,Maintenance équipements,dépense,29364.29,0.0
2025-10-01,COMPTE_6185,Maintenance équipements,dépense,37364.9,0.0
2025-10-01,COMPTE_6178,Fournitures de bureau,dépense,9813.52,0.0
2025-10-02,COMPTE_7120,Subventions reçues,produit,0.0,36500.33
2025-10-05,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,13664.68
2025-10-05,COMPTE_6165,Electricité et eau,dépense,45607.32,0.0
2025-10-07,COMPTE_6210,Charges sociales CNSS,dépense,125455.36,0.0
2025-10-08,COMPTE_7111,Chiffre d affaires,produit,0.0,1132035.56
2025-10-13,COMPTE_6190,Formation du personnel,dépense,22570.9,0.0
2025-10-14,COMPTE_6171,Transport et livraisons,dépense,22940.32,0.0
2025-10-18,COMPTE_6174,Téléphone et internet,dépense,10899.81,0.0
2025-10-24,COMPTE_6141,Loyers,dépense,72891.79,0.0
2025-10-24,COMPTE_6200,Salaires,dépense,528842.84,0.0
2025-10-25,COMPTE_6011,Achats matières premières,dépense,145160.43,0.0
2025-10-25,COMPTE_6161,Assurances,dépense,20946.49,0.0
2025-10-27,COMPTE_6176,Honoraires consultants,dépense,49947.62,0.0
2025-11-02,COMPTE_6185,Maintenance équipements,dépense,34434.24,0.0
2025-11-03,COMPTE_6178,Fournitures de bureau,dépense,10350.34,0.0
2025-11-03,COMPTE_6011,Achats matières premières,dépense,137692.92,0.0
2025-11-04,COMPTE_6174,Téléphone et internet,dépense,11334.89,0.0
2025-11-05,COMPTE_6190,Formation du personnel,dépense,20908.86,0.0
2025-11-08,COMPTE_6141,Loyers,dépense,59165.13,0.0
2025-11-08,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,12012.9
2025-11-09,COMPTE_6200,Salaires,dépense,448932.87,0.0
2025-11-11,COMPTE_7120,Subventions reçues,produit,0.0,40768.67
2025-11-12,COMPTE_6165,Electricité et eau,dépense,41537.17,0.0
2025-11-17,COMPTE_6161,Assurances,dépense,21309.31,0.0
2025-11-21,COMPTE_6176,Honoraires consultants,dépense,53398.81,0.0
2025-11-24,COMPTE_6171,Transport et livraisons,dépense,27075.91,0.0
2025-11-26,COMPTE_6210,Charges sociales CNSS,dépense,149836.26,0.0
2025-11-27,COMPTE_7111,Chiffre d affaires,produit,0.0,1105712.74
2025-12-04,COMPTE_6185,Maintenance équipements,dépense,33372.85,0.0
2025-12-05,COMPTE_6161,Assurances,dépense,20918.41,0.0
2025-12-07,COMPTE_6011,Achats matières premières,dépense,121020.19,0.0
2025-12-08,COMPTE_7300,Intérêts bancaires reçus,produit,0.0,11454.86
2025-12-12,COMPTE_6174,Téléphone et internet,dépense,12293.66,0.0
2025-12-14,COMPTE_6171,Transport et livraisons,dépense,29076.85,0.0
2025-12-15,COMPTE_6178,Fournitures de bureau,dépense,9972.44,0.0
2025-12-15,COMPTE_6165,Electricité et eau,dépense,40290.04,0.0
2025-12-20,COMPTE_6210,Charges sociales CNSS,dépense,154167.89,0.0
2025-12-25,COMPTE_6141,Loyers,dépense,65422.82,0.0
2025-12-26,COMPTE_6190,Formation du personnel,dépense,20040.58,0.0
2025-12-27,COMPTE_6200,Salaires,dépense,551389.58,0.0
2025-12-27,COMPTE_7111,Chiffre d affaires,produit,0.0,1055209.11
